gameId,playId,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,playNullifiedByPenalty,absoluteYardlineNumber,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,expectedPoints,offenseFormation,receiverAlignment,playClockAtSnap,passResult,passLength,playAction,dropbackType,dropbackDistance,passLocationType,timeToThrow,timeInTackleBox,timeToSack,unblockedPressure,qbSpike,qbKneel,qbSneak,rushLocationType,penaltyYards,prePenaltyYardsGained,yardsGained,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPointsAdded,isDropback,pff_runConceptPrimary,pff_runConceptSecondary,pff_runPassOption,yardsToEndzone,yOffsetAtSnap,xOffsetAtSnap,euclideanOffsetAtSnap,motionSinceLineset,shiftSinceLineset,secondsLeft,scoreDifference,kMeansLabel,heirLabel1,heirLabel2,heirLabel3,heirLabel4,finalLabel
2022092511,791,1,1,10,ATL,SEA,ATL,25,04:12,10,7,N,85,0.570195861160755,0.429804138839245,1.29646411119029,I_FORM,2x1,9.0,R,,True,SCRAMBLE_ROLLOUT_RIGHT,1.37999999523163,,,,,False,,0,False,OUTSIDE_RIGHT,,6,6,0.000653252005577,-0.000653252005577,0.0384653429500759,True,OUTSIDE ZONE,,0,75,0.6018181818181823,6.00181818181818,6.031915666815165,False,True,2952,-3,4,2,0,0,0,2
2022091108,371,1,1,10,NYG,TEN,NYG,36,08:30,7,0,N,46,0.695733631029725,0.304266368970275,2.11323891347274,SHOTGUN,3x1,10.0,,,True,,,,,,,,,0,False,OUTSIDE_RIGHT,,2,2,0.0110661890357733,-0.0110661890357733,-0.464566837064922,False,TRICK,SPLIT,0,64,0.06454545454545269,6.254545454545458,6.254878492718922,True,True,3210,-7,3,0,0,0,0,0
2022091800,3603,4,1,10,BAL,MIA,BAL,25,05:19,35,35,N,85,0.587018601596355,0.412981398403645,1.26475364947692,SHOTGUN,2x2,5.0,C,8.0,False,TRADITIONAL,3.27999997138977,INSIDE_BOX,3.671,3.6710000038147,,False,False,0,,,,16,16,0.0343634262681007,-0.0343634262681007,0.776206882903352,True,,,0,75,0.48454545454543757,5.644545454545468,5.665304730193297,True,False,319,0,1,1,0,0,0,1
2022110602,1440,2,1,10,CIN,CAR,CAR,42,06:36,21,0,N,68,0.985854403115809,0.014145596884191,3.07705031754449,SHOTGUN,3x1,7.0,C,12.0,True,TRADITIONAL,0.490000009536743,INSIDE_BOX,3.604,3.60400009155273,,False,False,0,,,,14,14,0.0033399382373318,-0.0033399382373318,0.92802184203174,True,UNDEFINED,,0,42,0.22272727272726653,4.700000000000009,4.705274427492685,True,True,2196,-21,3,0,0,0,0,0
2022092509,599,1,1,10,JAX,LAC,JAX,47,04:44,0,0,N,63,0.63556144759059,0.36443855240941,2.77031903364696,SHOTGUN,2x1,23.0,C,6.0,True,TRADITIONAL,0.479999989271164,INSIDE_BOX,1.836,1.83599996566772,,False,False,0,,,,8,8,-0.0015059113502502,0.0015059113502502,0.463563272962347,True,INSIDE ZONE,,1,53,0.2618181818181814,7.339090909090905,7.343759536656368,True,True,2984,0,3,0,0,0,0,0
2022100210,2667,3,1,10,NYJ,PIT,NYJ,25,07:18,13,10,N,35,0.622889433056116,0.377110566943884,1.37232021801174,SINGLEBACK,3x1,10.0,,,False,,,,,,,,,0,False,OUTSIDE_LEFT,,5,5,0.0073528029024601,-0.0073528029024601,-0.0840582042001188,False,OUTSIDE ZONE,,0,75,0.2145454545454532,6.670909090909091,6.674358235159368,False,True,1338,-3,3,0,0,0,0,0
2022100207,1437,2,1,10,TEN,IND,IND,11,08:23,3,17,N,99,0.134806878864765,0.865193121135235,4.93014403735287,SINGLEBACK,2x2,8.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,3,3,-0.000268492847681,0.000268492847681,-0.196716194332112,False,OUTSIDE ZONE,,0,11,0.1636363636363595,5.345454545454562,5.347958597168172,False,True,2303,14,0,0,0,0,0,0
2022091803,2624,4,1,10,IND,JAX,JAX,27,13:53,24,0,N,37,0.99118427792564,0.0088157220743596,4.36672309902497,EMPTY,3x2,26.0,S,,False,TRADITIONAL,1.88999998569489,INSIDE_BOX,,,4.768,False,False,0,,,0.0,-4,-4,0.0007569319568574,-0.0007569319568574,-1.11429489788134,True,,,0,27,0.04636363636363295,6.041818181818184,6.041996071574827,True,False,833,-24,4,4,4,3,3,4
2022100211,1682,2,1,10,GB,NE,GB,31,00:54,7,3,N,41,0.858490282669663,0.141509717330337,1.05322379677091,EMPTY,3x2,3.0,I,28.0,False,TRADITIONAL,4.07999992370605,INSIDE_BOX,2.369,2.36899995803833,,False,False,0,,,,0,0,-0.0070669054985046,0.0070669054985046,-0.285354809253477,True,,,0,69,0.45727272727273255,5.580000000000002,5.598705059842629,False,True,1854,-4,4,4,4,3,3,4
2022110609,2283,3,1,10,LA,TB,LA,25,14:02,6,7,N,35,0.470823518931866,0.529176481068134,1.32408406492323,SINGLEBACK,2x2,12.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,4,4,-6.8172812461853e-07,6.8172812461853e-07,-0.138819643296301,False,OUTSIDE ZONE,,1,75,0.07363636363636256,6.079999999999999,6.080445897633625,False,True,1742,1,3,0,0,0,0,0
2022090800,529,1,1,10,BUF,LA,BUF,9,05:06,0,7,N,101,0.234730739146471,0.765269260853529,0.23759504687041,SHOTGUN,2x1,18.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,7,7,-0.0047524869441986,0.0047524869441986,0.168697491288185,False,INSIDE ZONE,SPLIT,0,91,0.6754545454545409,5.726363636363627,5.766062724150932,True,True,3006,7,3,0,0,0,0,0
2022102306,2564,3,1,10,GB,WAS,GB,39,10:26,17,14,N,71,0.415581271052361,0.584418728947639,2.22318820236251,SHOTGUN,3x1,6.0,C,-1.0,False,TRADITIONAL,1.83000004291534,INSIDE_BOX,1.568,1.567999958992,,False,False,0,,,,4,4,0.0008363127708435,-0.0008363127708435,0.0388827249407768,True,,,0,61,0.6318181818181704,5.828181818181809,5.862328677297191,True,True,1526,-3,3,0,0,0,0,0
2022101600,849,2,1,10,SF,ATL,SF,41,15:00,14,0,N,69,0.80537761002779,0.19462238997221,2.13972460106015,SHOTGUN,2x2,13.0,C,9.0,False,TRADITIONAL,1.89999997615814,INSIDE_BOX,2.136,2.13599991798401,,False,False,0,,,,9,9,-0.0101989023387432,0.0101989023387432,0.923569327453151,True,,,0,59,0.5300000000000037,5.8127272727272725,5.8368397568468025,True,False,2700,-14,1,1,0,0,0,1
2022091806,1303,2,1,10,NE,PIT,NE,34,08:29,3,3,N,76,0.40590300783515,0.59409699216485,1.89645830215886,SHOTGUN,2x2,2.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,4,4,-0.003985796123743,0.003985796123743,-0.0951767241349444,False,POWER,,1,66,1.1336363636363558,6.212727272727286,6.315307717779719,True,False,2309,0,1,1,0,0,0,1
2022103012,3330,4,1,10,BUF,GB,BUF,40,05:10,27,17,N,70,0.98535078857094,0.0146492114290595,1.94083217973821,SHOTGUN,3x1,5.0,C,-2.0,False,TRADITIONAL,0.439999997615814,INSIDE_BOX,1.301,1.30099999904633,,False,False,0,,,,6,6,0.0020356983877718,-0.0020356983877718,0.0219573806971312,True,POWER,,1,60,0.16272727272727458,6.0481818181818205,6.050370523453453,True,False,310,-10,2,1,0,0,0,1
2022102311,159,1,1,10,MIA,PIT,PIT,43,13:09,0,0,N,67,0.790744379162788,0.209255620837212,3.28000231133774,SINGLEBACK,2x2,8.0,C,5.0,False,TRADITIONAL,1.21000003814697,INSIDE_BOX,1.368,1.36800003051758,,False,False,0,,,,9,9,0.0172290969640017,-0.0172290969640017,0.990987274679355,True,OUTSIDE ZONE,,1,43,0.393636363636357,6.304545454545451,6.316822221276024,True,True,3489,0,3,0,0,0,0,0
2022100208,3205,4,1,10,NYG,CHI,NYG,36,10:20,17,12,N,74,0.821608524769545,0.178391475230455,1.80627899081446,SINGLEBACK,2x2,10.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,-1,-1,-0.0266716033220291,0.0266716033220291,-1.09017058461905,False,MAN,,0,64,0.21181818181818554,4.9790909090909174,4.983594407969069,True,True,620,-5,3,0,0,0,0,0
2022102301,1285,2,1,10,TB,CAR,TB,42,04:34,0,0,N,68,0.178047455847263,0.821952544152737,2.04820912797004,SINGLEBACK,2x1,6.0,I,27.0,True,TRADITIONAL,6.94999980926514,INSIDE_BOX,3.637,3.63700008392334,,False,False,0,,,,0,0,0.0036818757653236,-0.0036818757653236,-0.548668422969058,True,MAN,,0,58,0.01363636363636157,5.654545454545453,5.654561897082202,True,False,2074,0,1,1,0,0,0,1
2022091500,1191,2,1,10,LAC,KC,LAC,33,11:29,7,10,N,77,0.49816071242094,0.50183928757906,1.57220900221728,SHOTGUN,3x1,22.0,I,17.0,True,TRADITIONAL,1.0900000333786,OUTSIDE_RIGHT,3.437,2.40000009536743,,False,False,0,,,,0,0,0.0201085843145847,-0.0201085843145847,-0.514653446851298,True,INSIDE ZONE,,0,67,0.3390909090909004,6.111818181818179,6.121217536751276,True,False,2489,3,1,1,0,0,0,1
2022091108,1039,2,1,10,NYG,TEN,TEN,44,10:38,10,0,N,54,0.773702649399638,0.226297350600362,3.01027072698344,SHOTGUN,2x2,16.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,2,2,0.0080655571073293,-0.0080655571073293,-0.466927741072141,False,INSIDE ZONE,,1,44,0.7181818181818161,6.207272727272735,6.248681447690452,True,False,2438,-10,1,1,0,0,0,1
2022100908,725,1,1,10,ATL,TB,ATL,48,02:08,0,0,N,58,0.730536095798016,0.269463904201984,2.72022868553177,SHOTGUN,3x1,7.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,4,4,0.0101398807018995,-0.0101398807018995,-0.112052534008399,False,INSIDE ZONE,READ OPTION,1,52,0.5218181818181775,5.520909090909092,5.545514530226991,False,True,2828,0,3,0,0,0,0,0
2022102302,1599,2,1,10,CIN,ATL,CIN,41,02:00,21,7,N,51,0.95062567293644,0.0493743270635605,2.0611898311181,SHOTGUN,2x2,8.0,S,,False,TRADITIONAL,2.17000007629395,INSIDE_BOX,,,2.784,True,False,0,,,,-7,-7,-0.0045085195451974,0.0045085195451974,-1.31981380120851,True,,,0,59,0.8509090909090973,5.267272727272727,5.335560726340092,False,True,1920,-14,2,0,0,0,0,0
2022092200,2083,3,1,10,PIT,CLE,PIT,16,14:55,13,14,N,26,0.498768400400877,0.501231599599123,0.544088559225202,PISTOL,2x2,8.0,C,-3.0,False,TRADITIONAL,0.100000001490116,INSIDE_BOX,1.302,1.30200004577637,,False,False,0,,,,1,1,0.0208981893956661,-0.0208981893956661,-0.647387477569282,True,MAN,,1,84,0.7336363636363636,5.886363636363638,5.9319051891912205,False,False,1795,1,0,3,0,0,0,3
2022091107,2200,3,1,10,NYJ,BAL,NYJ,20,12:38,3,10,N,90,0.221188988536596,0.778811011463404,0.937417460139841,SINGLEBACK,2x2,8.0,S,,True,TRADITIONAL,6.59000015258789,INSIDE_BOX,,,4.419,False,False,0,,,,-5,-5,-0.0282020382583141,0.0282020382583141,-1.50782731827348,True,MAN,,0,80,0.5754545454545492,6.242727272727269,6.269193866482128,True,False,1658,7,1,1,0,0,0,1
2022100911,1455,2,1,10,ARI,PHI,ARI,43,07:40,0,14,N,67,0.107680287212133,0.892319712787867,2.56745648488868,SHOTGUN,3x1,16.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,13,13,0.0068534705787897,-0.0068534705787897,0.735953394207172,False,MAN,,1,57,0.5509090909090911,7.193636363636358,7.214700614625502,False,False,2260,14,0,3,0,0,0,3
2022091110,593,1,1,10,KC,ARI,ARI,26,05:03,0,7,N,36,0.123113833367825,0.876886166632175,4.45857982896268,SHOTGUN,2x2,7.0,C,6.0,False,TRADITIONAL,1.97000002861023,INSIDE_BOX,1.802,1.80200004577637,,False,False,0,,,,7,7,-0.0023957453668117,0.0023957453668117,0.324702386395074,True,,,0,26,0.8118181818181824,6.660909090909089,6.710198110166788,True,False,3003,7,1,1,0,0,0,1
2022092502,463,1,1,10,IND,KC,IND,39,08:36,7,0,N,49,0.670261491090059,0.329738508909941,2.22450029267929,SHOTGUN,2x2,10.0,I,0.0,True,TRADITIONAL,2.26999998092651,INSIDE_BOX,3.603,3.6029999256134,,False,False,0,,,,0,0,-0.0157312341034412,0.0157312341034412,-0.423691795440391,True,UNDEFINED,,0,61,0.4390909090909128,5.882727272727268,5.899091539528396,True,False,3216,-7,1,1,0,0,0,1
2022103001,304,1,1,10,ATL,CAR,ATL,25,11:47,0,0,N,85,0.652693148702383,0.347306851297617,1.38779071951285,SHOTGUN,3x1,4.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,1,1,-0.019672267138958,0.019672267138958,-0.622853660956025,False,MAN,READ OPTION,1,75,0.2581818181818314,6.315454545454528,6.320729702094682,False,True,3407,0,3,0,0,0,0,0
2022092502,3488,4,1,10,IND,KC,IND,35,05:58,13,17,N,45,0.277667589485645,0.722332410514355,1.40253565134481,SINGLEBACK,2x2,7.0,I,15.0,True,SCRAMBLE,5.88000011444092,OUTSIDE_LEFT,5.005,4.09999990463257,,False,False,0,,,,0,0,-0.0262152142822742,0.0262152142822742,-0.465015564346686,True,UNDEFINED,,0,65,1.0327272727272714,5.2409090909090885,5.341690155653755,False,True,358,4,0,0,1,0,0,0
2022100202,223,1,1,10,BUF,BAL,BUF,43,13:19,7,0,N,67,0.524132013320923,0.475867986679077,2.56097797630355,SHOTGUN,2x1,12.0,I,22.0,True,TRADITIONAL,2.23000001907349,INSIDE_BOX,3.504,3.50399994850159,,False,False,0,,,,0,0,0.0218685157597065,-0.0218685157597065,-0.446655891602859,True,UNDEFINED,,0,57,0.18818181818181756,6.855454545454543,6.858036848945007,True,True,3499,-7,3,0,0,0,0,0
2022103002,1170,2,1,10,DAL,CHI,CHI,18,10:56,14,7,N,28,0.909601109102368,0.0903988908976316,4.77083439636044,JUMBO,2x1,9.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,18,18,0.0356968147680163,-0.0356968147680163,2.22916560363956,False,OUTSIDE ZONE,LEAD,0,18,0.1181818181818176,5.042727272727273,5.044111942577821,True,True,2456,-7,4,2,0,0,0,2
2022101602,212,1,1,10,NYJ,GB,NYJ,23,14:03,0,0,N,87,0.642185531556606,0.357814468443394,1.0221136091277,SINGLEBACK,3x1,7.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,3,3,-0.0082033462822437,0.0082033462822437,-0.171816516201943,False,MAN,,0,77,0.0863636363636405,6.287272727272714,6.287865856138569,False,True,3543,0,3,0,0,0,0,0
2022103002,269,1,1,10,DAL,CHI,CHI,15,11:06,0,0,N,95,0.824817070737481,0.175182929262519,5.07878920179792,SINGLEBACK,3x1,11.0,,,False,,,,,,,,,0,False,OUTSIDE_LEFT,,8,8,-0.0020039118826389,0.0020039118826389,0.541294575843494,False,INSIDE ZONE,,0,15,0.14818181818180742,5.631818181818196,5.63376729057011,True,False,3366,0,1,1,0,0,0,1
2022100905,515,1,1,10,NE,DET,NE,3,05:32,3,0,N,13,0.704253751784563,0.295746248215437,-0.0172460302710533,SINGLEBACK,2x1,17.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,4,4,-0.0048681199550628,0.0048681199550628,-0.263090911321342,False,INSIDE ZONE,,0,97,0.25272727272727025,4.763636363636363,4.7703356778468775,False,True,3032,-3,3,0,0,0,0,0
2022092508,2804,3,1,10,WAS,PHI,WAS,6,05:37,0,24,N,16,0.004959997953847,0.995040002046153,0.0690117385238409,SINGLEBACK,3x1,12.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,5,5,-0.0002140956930816,0.0002140956930816,-0.016275507863611,False,OUTSIDE ZONE,,0,94,1.1054545454545452,6.413636363636366,6.508207215280167,False,False,1237,24,0,3,1,0,0,3
2022102309,1637,2,1,10,SEA,LAC,SEA,25,09:37,14,17,N,35,0.492371436208487,0.507628563791513,1.72423409973271,I_FORM,2x1,17.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,8,8,-0.0138029456138611,0.0138029456138611,0.361039399169385,False,INSIDE ZONE,SPLIT,0,75,0.016363636363638277,6.206363636363637,6.206385208426231,True,False,2377,3,4,2,0,0,0,2
2022091105,595,1,1,10,IND,HOU,IND,30,03:46,0,3,N,80,0.162858100607991,0.837141899392009,1.5338061247021,SINGLEBACK,2x1,17.0,I,-2.0,True,TRADITIONAL,5.94000005722046,INSIDE_BOX,2.636,2.63599991798401,,False,False,0,,,,0,0,0.0117656532675028,-0.0117656532675028,-0.550632745958865,True,,,0,70,0.20909090909090497,5.24545454545455,5.249620214519737,True,True,2926,3,3,0,0,0,0,0
2022092511,2136,3,1,10,ATL,SEA,ATL,25,15:00,20,17,N,35,0.586057756096125,0.413942243903875,1.29869867442176,SHOTGUN,2x2,6.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,5,5,0.003521405160427,-0.003521405160427,-0.117418541107327,False,INSIDE ZONE,,1,75,0.6018181818181803,6.313636363636363,6.342254272433291,False,True,1800,-3,3,0,0,0,0,0
2022102306,2516,3,1,10,GB,WAS,GB,25,11:49,17,14,N,85,0.456782445311546,0.543217554688454,1.38932104595006,SHOTGUN,2x2,9.0,C,-4.0,False,TRADITIONAL,0.209999993443489,INSIDE_BOX,1.168,1.16799998283386,,False,False,0,,,,8,8,-0.0147310420870781,0.0147310420870781,0.345882288180292,True,,,0,75,0.5027272727272806,4.818181818181818,4.844338008830687,True,True,1609,-3,3,0,0,0,0,0
2022092900,3479,4,1,10,MIA,CIN,CIN,26,03:22,20,15,N,84,0.667941499501467,0.332058500498533,3.94926582684275,SHOTGUN,2x2,5.0,I,16.0,True,DESIGNED_ROLLOUT_LEFT,6.80000019073486,OUTSIDE_LEFT,3.27,3.0,,False,False,0,,,,0,0,0.0341658927500248,-0.0341658927500248,-0.355427519592922,True,POWER,,0,26,0.16909090909091032,6.690909090909073,6.693045360547534,True,False,202,-5,2,1,0,0,0,1
2022110602,1140,2,1,10,CIN,CAR,CAR,40,11:22,14,0,N,70,0.964532679878175,0.0354673201218247,3.09539231751114,SHOTGUN,2x2,10.0,I,0.0,True,TRADITIONAL,2.50999999046326,INSIDE_BOX,3.336,3.33599996566772,,False,False,0,,,,0,0,-0.0018022875301539,0.0018022875301539,-0.59805561741814,True,UNDEFINED,,0,40,0.4654545454545407,5.048181818181811,5.069594421973587,False,False,2482,-14,2,3,0,0,0,3
2022091100,2595,3,1,10,ATL,NO,NO,36,05:11,23,10,N,74,0.91972578316927,0.0802742168307304,3.85850318684243,SINGLEBACK,3x1,15.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,2,2,0.0019253995269537,-0.0019253995269537,-0.296223967336118,False,INSIDE ZONE,,0,36,0.6072727272727331,5.804545454545451,5.836225501055757,True,True,1211,-13,3,0,0,0,0,0
2022092900,2204,3,1,10,CIN,MIA,CIN,36,13:30,14,12,N,46,0.678733438253403,0.321266561746597,2.08809402910993,I_FORM,2x1,14.0,C,0.0,True,TRADITIONAL,6.1399998664856,INSIDE_BOX,3.37,3.36999988555908,,False,False,0,,,,8,8,0.0135261006653309,-0.0135261006653309,0.651181377237663,True,UNDEFINED,,0,64,0.5281818181818184,5.772727272727275,5.796840190858045,True,False,1710,-2,4,2,0,0,0,2
2022091100,2878,3,1,10,ATL,NO,NO,39,01:02,23,10,N,71,0.938859261572361,0.061140738427639,3.51195278123487,PISTOL,2x2,16.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,5,5,0.0020563714206218,-0.0020563714206218,0.156874540494755,False,MAN,READ OPTION,1,39,0.8454545454545465,6.810909090909092,6.863182646051166,False,False,962,-13,2,3,0,0,0,3
2022101611,2280,3,1,10,DAL,PHI,PHI,25,09:46,20,3,N,85,0.960345874074847,0.0396541259251535,4.47750631161034,SHOTGUN,2x2,6.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,5,5,-0.000664628110826,0.000664628110826,0.152680545928888,False,PULL LEAD,,0,25,0.04363636363636529,7.061818181818188,7.06195299936847,True,True,1486,-17,3,0,0,0,0,0
2022101600,910,2,1,10,SF,ATL,ATL,41,13:40,14,0,N,51,0.798686007037759,0.201313992962241,3.06693267007358,SHOTGUN,2x2,6.0,C,12.0,False,TRADITIONAL,2.99000000953674,INSIDE_BOX,2.536,2.53600001335144,,False,False,0,,,,12,12,-0.0091137010604143,0.0091137010604143,0.851273909909651,True,,,0,41,0.42545454545454864,6.754545454545456,6.767931431964173,False,False,2620,-14,2,3,0,0,0,3
2022091112,965,2,1,10,GB,MIN,MIN,20,11:22,7,0,N,90,0.652605824172497,0.347394175827503,4.41295398777584,SINGLEBACK,2x2,4.0,,,False,,,,,,,,,0,False,OUTSIDE_LEFT,,7,7,-0.0120675340294838,0.0120675340294838,0.406808028928936,False,TRICK,SPLIT,0,20,0.03909090909091488,6.989999999999998,6.990109305237905,True,False,2482,-7,1,1,0,0,0,1
2022091103,3367,4,1,10,CIN,PIT,PIT,24,03:39,14,20,N,86,0.354687944054604,0.645312055945396,3.9518484667642,SHOTGUN,3x1,11.0,I,3.0,False,TRADITIONAL,2.22000002861023,INSIDE_BOX,2.536,2.53600001335144,,False,False,0,,,,0,0,-0.0396332480013371,0.0396332480013371,-0.313238321919926,True,,,0,24,0.28999999999999465,7.1190909090909145,7.124995113815932,False,False,219,6,0,3,0,0,0,3
2022110604,3340,4,1,10,JAX,LV,JAX,34,05:37,24,20,N,44,0.821114484220743,0.178885515779257,1.5640997197479,EMPTY,3x2,3.0,C,0.0,False,TRADITIONAL,0.209999993443489,INSIDE_BOX,1.401,1.40100002288818,,False,False,0,,,,1,1,-0.0148426368832588,0.0148426368832588,-0.558594819623977,True,OUTSIDE ZONE,,0,66,0.5627272727272751,6.559090909090907,6.583185819737284,True,False,337,-4,4,4,4,3,3,4
2022101700,2823,3,1,10,LAC,DEN,DEN,47,02:54,13,13,N,63,0.653491005301476,0.346508994698524,3.03505787276663,SINGLEBACK,2x2,7.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,3,3,-0.0043870322406292,0.0043870322406292,-0.376048800419085,False,OUTSIDE ZONE,,0,47,0.6645454545454496,6.587272727272725,6.6207086210335575,False,True,1074,0,3,0,0,0,0,0
2022091102,1183,2,1,10,SF,CHI,CHI,15,12:19,0,0,N,25,0.324590720236301,0.675409279763699,4.92628953914391,PISTOL,3x1,14.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,1,1,0.0028501637279987,-0.0028501637279987,-0.481494471430779,False,MAN,CROSS LEAD;READ OPTION,0,15,0.47727272727272646,6.177272727272728,6.1956829811817995,True,True,2539,0,3,0,0,0,0,0
2022110700,1088,2,1,10,NO,BAL,NO,22,11:46,0,7,N,32,0.324110791087151,0.675889208912849,0.981210972648114,SINGLEBACK,2x2,10.0,C,2.0,True,TRADITIONAL,6.51999998092651,INSIDE_BOX,2.848,2.84800004959106,,False,False,0,,,,8,8,0.0086818784475326,-0.0086818784475326,0.464126524049789,True,UNDEFINED,,0,78,0.29545454545454547,5.870909090909091,5.878338791031762,False,False,2506,7,0,3,0,0,0,3
2022102309,3262,4,1,10,SEA,LAC,SEA,2,14:20,14,27,N,12,0.0964606590569019,0.903539340943098,-0.245825324207544,SINGLEBACK,3x1,13.0,,,False,,,,,,,,,0,False,INSIDE_LEFT,,-2,-2,0.0636224076151848,-0.0636224076151848,-1.75417467579246,False,OUTSIDE ZONE,,0,98,0.7009090909090916,5.646363636363632,5.689700859251613,True,False,860,13,1,1,0,0,0,1
2022100913,2516,3,1,10,CIN,BAL,BAL,38,08:08,13,10,N,48,0.540974915027618,0.459025084972382,3.72833592770621,SHOTGUN,2x2,3.0,C,-5.0,False,TRADITIONAL,1.99000000953674,INSIDE_BOX,2.469,2.46900010108948,,False,False,0,,,,4,4,0.0006390400230884,-0.0006390400230884,-0.0004409435205161,True,,,0,38,0.4936363636363668,6.523636363636365,6.542286164978022,True,True,1388,-3,3,0,0,0,0,0
2022101000,1266,2,1,10,KC,LV,KC,25,09:22,0,17,N,35,0.17464923299849,0.82535076700151,1.35202484903857,EMPTY,3x2,14.0,I,1.0,False,SCRAMBLE,3.52999997138977,OUTSIDE_RIGHT,4.939,3.70000004768372,,True,False,0,,,,0,0,-0.0071879755705595,0.0071879755705595,-0.506925134453923,True,,,0,75,0.3327272727272724,7.053636363636363,7.061479546697685,True,True,2362,17,4,4,4,3,3,4
2022091807,1430,2,1,10,LA,ATL,LA,37,01:34,14,3,N,73,0.940589720383286,0.0594102796167135,1.82638854323886,SHOTGUN,2x2,22.0,C,20.0,False,TRADITIONAL,4.51000022888184,INSIDE_BOX,3.304,3.30399990081787,,False,False,0,,,,20,20,0.0086439838632941,-0.0086439838632941,1.11706445034361,True,,,0,63,0.6663636363636349,6.661818181818185,6.695062507809102,False,False,1894,-11,2,3,0,0,0,3
2022103001,1906,3,1,10,CAR,ATL,CAR,25,15:00,14,10,N,85,0.689836233854294,0.310163766145706,1.29869867442176,SINGLEBACK,3x1,10.0,C,-5.0,True,TRADITIONAL,7.23000001907349,INSIDE_BOX,2.336,2.33599996566772,,False,False,0,,,,2,2,0.0074303895235061,-0.0074303895235061,-0.509706372860819,True,INSIDE ZONE,,0,75,0.5209090909090925,5.605454545454532,5.629606286601987,False,False,1800,-4,2,3,0,0,0,3
2022092200,302,1,1,10,CLE,PIT,CLE,23,11:04,0,0,N,87,0.617618326097727,0.382381673902273,1.05371606303379,SINGLEBACK,2x2,13.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,2,2,-0.0161113478243351,0.0161113478243351,-0.309331535827368,False,OUTSIDE ZONE,,0,77,0.9472727272727339,4.942727272727263,5.032681046161838,True,True,3364,0,3,1,0,0,0,1
2022100211,2478,3,1,10,GB,NE,NE,46,02:54,14,17,N,56,0.696712717413902,0.303287282586098,2.79093135101721,SHOTGUN,3x1,7.0,C,14.0,True,TRADITIONAL,1.36000001430511,INSIDE_BOX,2.269,2.26900005340576,,False,False,0,,,,19,19,0.036563616245985,-0.036563616245985,1.3787005484337,True,OUTSIDE ZONE,,0,46,0.6427272727272721,6.1981818181818085,6.231416869247875,True,False,1074,3,1,1,0,0,0,1
2022100208,3605,4,1,10,NYG,CHI,NYG,3,03:04,20,12,N,107,0.945166725665331,0.0548332743346691,0.368431949056685,JUMBO,2x2,10.0,,,False,,,,,,,,,0,False,OUTSIDE_RIGHT,,1,1,-0.0051472932100296,0.0051472932100296,-0.349855348467827,False,INSIDE ZONE,,0,97,0.49727272727271943,3.899999999999998,3.9315747691337672,False,False,184,-8,2,3,0,0,0,3
2022091901,1598,2,1,10,PHI,MIN,,50,03:58,14,7,N,60,0.802284868434072,0.197715131565928,2.51299517345615,SHOTGUN,2x2,19.0,I,44.0,False,TRADITIONAL,3.88000011444092,INSIDE_BOX,3.059,3.05900001525879,,False,False,0,,,,0,0,-0.0095593612641096,0.0095593612641096,-0.44319286569953,True,,,0,50,0.4463636363636386,7.010909090909092,7.025104040287198,False,False,2038,-7,2,3,0,0,0,3
2022103003,3654,4,1,10,DET,MIA,MIA,44,04:21,27,31,N,54,0.344063855707645,0.655936144292355,2.88584787619766,SINGLEBACK,3x1,22.0,,,False,,,,,,,,,0,False,INSIDE_RIGHT,,-2,-2,-0.0612459480762482,0.0612459480762482,-0.888824365567416,False,OUTSIDE ZONE,,0,44,0.2599999999999909,6.155454545454549,6.160943163279229,False,False,261,4,0,3,0,0,0,3
